,Link,Address,Beds,Rent
4205,https://web.archive.org/web/20160626210032/https://www.apartments.com/chicago-il/,500 N Milwaukee Ave,Studio - 3 Bedroom,"$1,680 - 5,500"
4206,https://web.archive.org/web/20160626210032/https://www.apartments.com/chicago-il/,625 W Division St,Studio - 2 Bedroom,"$1,925 - 3,625"
4207,https://web.archive.org/web/20160626210032/https://www.apartments.com/chicago-il/,707 N Wells St,1-3 Bedroom,"$2,707 - 5,521"
4208,https://web.archive.org/web/20160626210032/https://www.apartments.com/chicago-il/,343 W Wolf Point Plz,Studio - 3 Bedroom,"$1,918 - 10,900"
4209,https://web.archive.org/web/20160626210032/https://www.apartments.com/chicago-il/,400 E South Water St,Studio - 2 Bedroom,"$1,779 - 4,103"
4210,https://web.archive.org/web/20160626210032/https://www.apartments.com/chicago-il/,360 E South Water St,Studio - 2 Bedroom,"$2,061 - 5,185"
4211,https://web.archive.org/web/20160626210032/https://www.apartments.com/chicago-il/,225 N Columbus Dr,Studio - 2 Bedroom,"$2,087 - 5,525"
4212,https://web.archive.org/web/20160626210032/https://www.apartments.com/chicago-il/,345 E Wacker Dr,Studio - 3 Bedroom,"$1,955 - 4,901"
4213,https://web.archive.org/web/20160626210032/https://www.apartments.com/chicago-il/,555 W Kinzie St,Studio - 3 Bedroom,"$1,561 - 5,735"
4214,https://web.archive.org/web/20160626210032/https://www.apartments.com/chicago-il/,730 W Couch Pl,Studio - 3 Bedroom,"$1,750 - 5,550"
4215,https://web.archive.org/web/20160626210032/https://www.apartments.com/chicago-il/,123 N Des Plaines St,Studio - 3 Bedroom,"$2,032 - 5,091"
4216,https://web.archive.org/web/20160626210032/https://www.apartments.com/chicago-il/,1890 Maple St,Studio - 3 Bedroom,"$1,690 - 10,000"
4217,https://web.archive.org/web/20160626210032/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Bedroom,"$1,445 - 11,443"
4218,https://web.archive.org/web/20160626210032/https://www.apartments.com/chicago-il/,1209 W Arthur Ave,Studio - 2 Bedroom,"$1,575 - 2,575"
4219,https://web.archive.org/web/20160626210032/https://www.apartments.com/chicago-il/,71 W Hubbard St,Studio - 3 Bedroom,"$1,918 - 6,535"
4220,https://web.archive.org/web/20160626210032/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Bedroom,"$1,757 - 3,419"
4221,https://web.archive.org/web/20160626210032/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Bedroom,"$1,389 - 4,777"
4222,https://web.archive.org/web/20160626210032/https://www.apartments.com/chicago-il/,545 N McClurg Ct,Studio - 3 Bedroom,"$1,995 - 8,805"
4223,https://web.archive.org/web/20160626210032/https://www.apartments.com/chicago-il/,8 W Chestnut St,1-2 Bedroom,"$1,339 - 2,789"
4224,https://web.archive.org/web/20160626210032/https://www.apartments.com/chicago-il/,347 W Chestnut St,Studio - 3 Bedroom,"$1,725 - 6,500"
4225,https://web.archive.org/web/20160626100931/https://www.apartments.com/chicago-il/,343 W Wolf Point Plz,Studio - 3 Br,"$1,918 - $10,900"
4226,https://web.archive.org/web/20160626100931/https://www.apartments.com/chicago-il/,400 E South Water St,Studio - 2 Br,"$1,779 - $4,103"
4227,https://web.archive.org/web/20160626100931/https://www.apartments.com/chicago-il/,360 E South Water St,Studio - 2 Br,"$2,061 - $5,185"
4228,https://web.archive.org/web/20160626100931/https://www.apartments.com/chicago-il/,225 N Columbus Dr,Studio - 2 Br,"$2,087 - $5,525"
4229,https://web.archive.org/web/20160626100931/https://www.apartments.com/chicago-il/,345 E Wacker Dr,Studio - 3 Br,"$1,955 - $4,901"
4230,https://web.archive.org/web/20160626100931/https://www.apartments.com/chicago-il/,555 W Kinzie St,Studio - 3 Br,"$1,561 - $5,735"
4231,https://web.archive.org/web/20160626100931/https://www.apartments.com/chicago-il/,1 W Superior St,Studio - 2 Br,"$1,737 - $5,254"
4232,https://web.archive.org/web/20160626100931/https://www.apartments.com/chicago-il/,840 W Blackhawk St,Studio - 2 Br,"$1,919 - $4,569"
4233,https://web.archive.org/web/20160626100931/https://www.apartments.com/chicago-il/,200 E Illinois St,Studio - 3 Br,"$1,883 - $12,878"
4234,https://web.archive.org/web/20160626100931/https://www.apartments.com/chicago-il/,625 W Division St,Studio - 2 Br,"$1,925 - $3,625"
4235,https://web.archive.org/web/20160626100931/https://www.apartments.com/chicago-il/,500 N Milwaukee Ave,Studio - 3 Br,"$1,680 - $5,500"
4236,https://web.archive.org/web/20160626100931/https://www.apartments.com/chicago-il/,707 N Wells St,1-3 Br,"$2,707 - $5,796"
4237,https://web.archive.org/web/20160626100931/https://www.apartments.com/chicago-il/,730 W Couch Pl,Studio - 3 Br,"$1,750 - $5,550"
4238,https://web.archive.org/web/20160626100931/https://www.apartments.com/chicago-il/,123 N Des Plaines St,Studio - 3 Br,"$2,032 - $5,091"
4239,https://web.archive.org/web/20160626100931/https://www.apartments.com/chicago-il/,601 W Jackson Blvd,Studio - 2 Br,"$1,305 - $4,541"
4240,https://web.archive.org/web/20160626100931/https://www.apartments.com/chicago-il/,420 E Ohio St,Studio - 3 Br,"$1,615 - $4,600"
4241,https://web.archive.org/web/20160626100931/https://www.apartments.com/chicago-il/,1890 Maple St,Studio - 3 Br,"$1,690 - $10,000"
4242,https://web.archive.org/web/20160626100931/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Br,"$1,445 - $11,443"
4243,https://web.archive.org/web/20160626100931/https://www.apartments.com/chicago-il/,1209 W Arthur Ave,Studio - 2 Br,"$1,575 - $2,575"
4244,https://web.archive.org/web/20160626100931/https://www.apartments.com/chicago-il/,71 W Hubbard St,Studio - 3 Br,"$1,918 - $6,535"
4245,https://web.archive.org/web/20160626100931/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Br,"$1,757 - $3,419"
4246,https://web.archive.org/web/20160626100931/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Br,"$1,389 - $4,777"
4247,https://web.archive.org/web/20160626100931/https://www.apartments.com/chicago-il/,545 N McClurg Ct,Studio - 3 Br,"$1,995 - $8,805"
4248,https://web.archive.org/web/20160626100931/https://www.apartments.com/chicago-il/,8 W Chestnut St,1-2 Br,"$1,339 - $2,789"
4249,https://web.archive.org/web/20160626100931/https://www.apartments.com/chicago-il/,347 W Chestnut St,Studio - 3 Br,"$1,725 - $6,500"
4250,https://web.archive.org/web/20160627212430/https://www.apartments.com/chicago-il/,601 W Jackson Blvd,Studio - 2 Br,"$1,305 - $4,541"
4251,https://web.archive.org/web/20160627212430/https://www.apartments.com/chicago-il/,500 N Lake Shore Dr,Studio - 2 Br,"$1,825 - $4,215"
4252,https://web.archive.org/web/20160627212430/https://www.apartments.com/chicago-il/,420 E Ohio St,Studio - 3 Br,"$1,615 - $4,600"
4253,https://web.archive.org/web/20160627212430/https://www.apartments.com/chicago-il/,730 W Couch Pl,Studio - 3 Br,"$1,750 - $5,550"
4254,https://web.archive.org/web/20160627212430/https://www.apartments.com/chicago-il/,360 E South Water St,Studio - 2 Br,"$2,059 - $5,167"
4255,https://web.archive.org/web/20160627212430/https://www.apartments.com/chicago-il/,343 W Wolf Point Plz,Studio - 3 Br,"$1,918 - $10,900"
4256,https://web.archive.org/web/20160627212430/https://www.apartments.com/chicago-il/,225 N Columbus Dr,Studio - 2 Br,"$2,087 - $5,525"
4257,https://web.archive.org/web/20160627212430/https://www.apartments.com/chicago-il/,400 E South Water St,Studio - 2 Br,"$1,779 - $4,083"
4258,https://web.archive.org/web/20160627212430/https://www.apartments.com/chicago-il/,345 E Wacker Dr,Studio - 3 Br,"$1,959 - $4,901"
4259,https://web.archive.org/web/20160627212430/https://www.apartments.com/chicago-il/,555 W Kinzie St,Studio - 3 Br,"$1,570 - $5,735"
4260,https://web.archive.org/web/20160627212430/https://www.apartments.com/chicago-il/,123 N Des Plaines St,Studio - 3 Br,"$2,032 - $5,129"
4261,https://web.archive.org/web/20160627212430/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Br,"$1,288 - $3,019"
4262,https://web.archive.org/web/20160627212430/https://www.apartments.com/chicago-il/,1130 S Michigan Ave,Studio - 2 Br,"$1,479 - $4,399"
4263,https://web.archive.org/web/20160627212430/https://www.apartments.com/chicago-il/,1001 S State St,Studio - 3 Br,"$1,610 - $5,735"
4264,https://web.archive.org/web/20160627212430/https://www.apartments.com/chicago-il/,25 W Randolph St,Studio - 3 Br,"$1,871 - $7,987"
4265,https://web.archive.org/web/20160627212430/https://www.apartments.com/chicago-il/,1209 W Arthur Ave,Studio - 2 Br,"$1,575 - $2,575"
4266,https://web.archive.org/web/20160627212430/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Br,"$1,389 - $4,897"
4267,https://web.archive.org/web/20160627212430/https://www.apartments.com/chicago-il/,71 W Hubbard St,Studio - 3 Br,"$1,918 - $6,535"
4268,https://web.archive.org/web/20160627212430/https://www.apartments.com/chicago-il/,8 W Chestnut St,1-2 Br,"$1,339 - $2,789"
4269,https://web.archive.org/web/20160627212430/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Br,"$1,757 - $3,419"
4270,https://web.archive.org/web/20160627212430/https://www.apartments.com/chicago-il/,545 N McClurg Ct,Studio - 3 Br,"$1,995 - $8,805"
4271,https://web.archive.org/web/20160627212430/https://www.apartments.com/chicago-il/,347 W Chestnut St,Studio - 3 Br,"$1,725 - $6,500"
4272,https://web.archive.org/web/20160627212430/https://www.apartments.com/chicago-il/,400 N McClurg Ct,Studio - 2 Br,"$1,593 - $2,475"
4273,https://web.archive.org/web/20160627212430/https://www.apartments.com/chicago-il/,1164-1212 W Madison St,Studio - 2 Br,"$1,875 - $3,250"
